archetype	section	code	field	context	source	target	note
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0002	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Problem/Diagnosis name	問題/診断名	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0002	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	Identification of the problem or diagnosis, by name.	問題または診断の、名称による特定。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0002	comment	EVALUATION > data/ITEM_TREE > items/ELEMENT	Coding of the name of the problem or diagnosis with a terminology is preferred, where possible.	可能であれば、問題または診断の名称は用語集によりコード化することが望ましい。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0003	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Date/time clinically recognised	臨床的認識日時	要確認: 「臨床的認識日時」を採用（他候補: 臨床的に認識された日時、診断日時）。ラベルとしての簡潔さを優先
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0003	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	Estimated or actual date/time the diagnosis or problem was recognised by a healthcare professional.	医療従事者が診断または問題を認識した、推定または実際の日時。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0003	comment	EVALUATION > data/ITEM_TREE > items/ELEMENT	Partial dates are acceptable. If the subject of care is under the age of one year, then the complete date or a minimum of the month and year is necessary to enable accurate age calculations - for example, if used to drive decision support. Data captured/imported as \"Age at time of clinical recognition\" should be converted to a date using the subject's date of birth.	部分的な日付も許容される。ケア対象者が1歳未満の場合、正確な年齢計算（例えば意思決定支援に用いる場合）を可能にするため、完全な日付、または少なくとも月と年が必要である。「臨床的認識時の年齢」として取得／取り込まれたデータは、ケア対象者の生年月日を用いて日付に変換すべきである。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0005	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Severity	重症度	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0005	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	An assessment of the overall severity of the problem or diagnosis.	問題または診断の全体的な重症度の評価。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0005	comment	EVALUATION > data/ITEM_TREE > items/ELEMENT	If severity is included in the Problem/diagnosis name via precoordinated codes, this data element becomes redundant. Note: more specific grading of severity can be recorded using the Specific details SLOT.	重症度が事前調整されたコードによって問題/診断名に含まれている場合、このデータ要素は冗長になる。注：より具体的な重症度の段階付けは、「具体的な詳細」スロットを用いて記録できる。	precoordinated codes→「事前調整されたコード」（SNOMED CT の pre-coordination の訳に合わせた）
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0009	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Clinical description	臨床的説明	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0009	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	Narrative description about the problem or diagnosis.	問題または診断についての叙述的な説明。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0009	comment	EVALUATION > data/ITEM_TREE > items/ELEMENT	Use to provide background and context, including evolution, episodes or exacerbations, progress and any other relevant details, about the problem or diagnosis.	問題または診断について、推移、エピソードや増悪、経過、その他の関連する詳細を含む背景と文脈を示すために用いる。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0012	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Body site	身体部位	要確認: body site＝「身体部位」、anatomical location＝「解剖学的部位」で訳し分け。at0012 の comment 中の 'Structured anatomical location' SLOT は at0039 の名称に合わせて「構造化身体部位」スロットとした
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0012	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	Identification of a simple body site for the location of the problem or diagnosis.	問題または診断の位置を示す、単純な身体部位の特定。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0012	comment	EVALUATION > data/ITEM_TREE > items/ELEMENT	Coding of the name of the anatomical location with a terminology is preferred, where possible.\nUse this data element to record precoordinated anatomical locations. If the requirements for recording the anatomical location are determined at run-time by the application or require more complex modelling such as relative locations then use the CLUSTER.anatomical_location or CLUSTER.relative_location within the 'Structured anatomical location' SLOT in this archetype. Occurrences for this data element are unbounded to allow for clinical scenarios such as describing a rash in multiple locations but where all of the other attributes are identical. If the anatomical location is included in the Problem/diagnosis name via precoordinated codes, this data element becomes redundant.	可能であれば、解剖学的部位の名称は用語集によりコード化することが望ましい。\n事前調整された解剖学的部位を記録するには、このデータ要素を用いる。解剖学的部位の記録要件がアプリケーションによって実行時に決定される場合、または相対的な位置などのより複雑なモデル化が必要な場合は、本アーキタイプの「構造化身体部位」スロット内で CLUSTER.anatomical_location または CLUSTER.relative_location を用いること。このデータ要素の出現回数は無制限であり、複数の部位にある発疹を記述するが他の属性はすべて同一であるといった臨床シナリオに対応できる。解剖学的部位が事前調整されたコードによって問題/診断名に含まれている場合、このデータ要素は冗長になる。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0030	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Date/time of resolution	解消日時	要確認: 「解消日時」を採用（他候補: 治癒日時、寛解日時）。resolution or remission の両方を含む語として「解消」
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0030	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	Estimated or actual date/time of resolution or remission for this problem or diagnosis, as determined by a healthcare professional.	医療従事者が判断した、この問題または診断の解消または寛解の、推定または実際の日時。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0030	comment	EVALUATION > data/ITEM_TREE > items/ELEMENT	Partial dates are acceptable. If the subject of care is under the age of one year, then the complete date or a minimum of the month and year is necessary to enable accurate age calculations - for example, if used to drive decision support. Data captured/imported as \"Age at time of resolution\" should be converted to a date using the subject's date of birth.\n	部分的な日付も許容される。ケア対象者が1歳未満の場合、正確な年齢計算（例えば意思決定支援に用いる場合）を可能にするため、完全な日付、または少なくとも月と年が必要である。「解消時の年齢」として取得／取り込まれたデータは、ケア対象者の生年月日を用いて日付に変換すべきである。\n	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0032	text	EVALUATION > protocol/ITEM_TREE	Tree	Tree	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0032	description	EVALUATION > protocol/ITEM_TREE	@ internal @	@ internal @	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0039	text	EVALUATION > data/ITEM_TREE > items/CLUSTER	Structured body site	構造化身体部位	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0039	description	EVALUATION > data/ITEM_TREE > items/CLUSTER	A structured anatomical location for the problem or diagnosis.	問題または診断の、構造化された解剖学的部位。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0039	comment	EVALUATION > data/ITEM_TREE > items/CLUSTER	Use this SLOT to insert the CLUSTER.anatomical_location or CLUSTER.relative_location archetypes if the requirements for recording the anatomical location are determined at run-time by the application or require more complex modelling such as relative locations.\n\nIf the anatomical location is included in the Problem/diagnosis name via precoordinated codes, use of this SLOT becomes redundant.	解剖学的部位の記録要件がアプリケーションによって実行時に決定される場合、または相対的な位置などのより複雑なモデル化が必要な場合は、このスロットを用いて CLUSTER.anatomical_location または CLUSTER.relative_location アーキタイプを挿入する。\n\n解剖学的部位が事前調整されたコードによって問題/診断名に含まれている場合、このスロットの使用は冗長になる。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0043	text	EVALUATION > data/ITEM_TREE > items/CLUSTER	Specific details	具体的な詳細	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0043	description	EVALUATION > data/ITEM_TREE > items/CLUSTER	Details that are additionally required to record as unique attributes of this problem or diagnosis.	この問題または診断に固有の属性として、追加で記録する必要がある詳細。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0043	comment	EVALUATION > data/ITEM_TREE > items/CLUSTER	May include structured detail about the grading or staging of the diagnosis; diagnostic criteria, classification criteria or formal severity assessments such as Common Terminology Criteria for Adverse Events.	診断の段階付けや病期分類についての構造化された詳細、診断基準、分類基準、または有害事象共通用語規準（CTCAE）などの正式な重症度評価を含めてよい。	Common Terminology Criteria for Adverse Events→「有害事象共通用語規準（CTCAE）」（JCOG 訳）
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0046	text	EVALUATION > data/ITEM_TREE > items/CLUSTER	Status	状態	要確認: 「状態」を採用（他候補: ステータス）。request status＝依頼状態 の前例に合わせた。comment 中の各修飾子の値（活動性/非活動性/解消/寛解中、初期/暫定/最終、初回/新規/継続中、主/副）は CLUSTER.problem_qualifier.v2（#2）で確定させる
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0046	description	EVALUATION > data/ITEM_TREE > items/CLUSTER	Structured details for location-, domain-, episode- or workflow-specific aspects of the diagnostic process.	診断プロセスの、場所、領域、エピソード、またはワークフローに固有の側面についての構造化された詳細。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0046	comment	EVALUATION > data/ITEM_TREE > items/CLUSTER	Use status or context qualifiers with care, as they are variably used in practice and interoperability cannot be assured unless usage is clearly defined with the community of use. For example: active status - active, inactive, resolved, in remission; evolution status - initial, interim/working, final; temporal status - current, past; episodicity status - first, new, ongoing; admission status - admission, discharge; or priority status - primary, secondary.	状態や文脈の修飾子は、実際にはさまざまに使われており、利用コミュニティ内で使い方が明確に定義されない限り相互運用性を保証できないため、注意して用いること。例：活動状態 - 活動性、非活動性、解消、寛解中；推移状態 - 初期、暫定/作業、最終；時間的状態 - 現在、過去；エピソード状態 - 初回、新規、継続中；入退院状態 - 入院時、退院時；優先度状態 - 主、副。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0047	text		Mild	軽度	重症度の値：軽度 / 中等度 / 重度
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0047	description		The problem or diagnosis does not interfere with normal activity or may cause damage to health if left untreated.	問題または診断は通常の活動を妨げないが、未治療のままにすると健康に害を及ぼすことがある。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0048	text		Moderate	中等度	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0048	description		The problem or diagnosis causes interference with normal activity or will damage health if left untreated.	問題または診断は通常の活動を妨げ、未治療のままにすると健康に害を及ぼす。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0049	text		Severe	重度	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0049	description		The problem or diagnosis prevents normal activity or will seriously damage health if left untreated.	問題または診断は通常の活動を不可能にし、未治療のままにすると健康に重大な害を及ぼす。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0069	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Comment	コメント	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0069	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	Additional narrative about the problem or diagnosis not captured in other fields.	他の項目では捉えられない、問題または診断についての追加の叙述。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0070	text	EVALUATION > protocol/ITEM_TREE > items/ELEMENT	Last updated	最終更新日	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0070	description	EVALUATION > protocol/ITEM_TREE > items/ELEMENT	The date this problem or diagnosis was last updated.	この問題または診断が最後に更新された日付。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0071	text	EVALUATION > protocol/ITEM_TREE > items/CLUSTER	Extension	Extension	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0071	description	EVALUATION > protocol/ITEM_TREE > items/CLUSTER	Additional information required to capture local content or to align with other reference models/formalisms.	ローカルな内容を取り込むため、または他の参照モデル／形式体系と整合させるために必要な追加情報。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0071	comment	EVALUATION > protocol/ITEM_TREE > items/CLUSTER	For example: local information requirements or additional metadata to align with FHIR or CIMI equivalents.	例：ローカルな情報要件や、FHIR または CIMI の等価物と整合させるための追加メタデータ。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0072	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Course description	経過の説明	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0072	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	Narrative description about the course of the problem or diagnosis since onset.	発症以降の問題または診断の経過についての叙述的な説明。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0073	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Diagnostic certainty	診断の確からしさ	要確認: 「診断の確からしさ」を採用（他候補: 診断確度、診断の確実性）
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0073	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	The level of confidence in the identification of the diagnosis.	診断の特定における確信の水準。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0073	comment	EVALUATION > data/ITEM_TREE > items/ELEMENT	If an alternative valueset is required, these values can be added to the DV_TEXT data type in a template.	別の値セットが必要な場合は、テンプレートで DV_TEXT データ型にそれらの値を追加できる。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0074	text		Suspected	疑い	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0074	description		The diagnosis has been identified with a low level of certainty.	診断は低い水準の確信で特定されている。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0075	text		Probable	ほぼ確実	要確認: 「ほぼ確実」を採用（他候補: 可能性が高い、推定）。指定難病の診断基準の Definite / Probable / Possible の慣用訳（確定 / ほぼ確実 / 疑い）に合わせた
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0075	description		The diagnosis has been identified with a high level of certainty.	診断は高い水準の確信で特定されている。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0076	text		Confirmed	確定	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0076	description		The diagnosis has been confirmed against recognised criteria.	診断は認められた基準に照らして確認されている。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0077	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Date/time of onset	発症日時	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0077	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	Estimated or actual date/time that signs or symptoms of the problem/diagnosis were first observed.	問題/診断の徴候または症状が最初に観察された、推定または実際の日時。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0077	comment	EVALUATION > data/ITEM_TREE > items/ELEMENT	Data captured/imported as \"Age at onset\" should be converted to a date using the subject's date of birth.	「発症時の年齢」として取得／取り込まれたデータは、ケア対象者の生年月日を用いて日付に変換すべきである。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0078	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Cause	原因	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0078	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	A cause, set of causes, or manner of causation of the problem or diagnosis.	問題または診断の原因、一連の原因、または発生機序。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0078	comment	EVALUATION > data/ITEM_TREE > items/ELEMENT	Also known as 'aetiology' or 'etiology'. Coding with an external terminology is preferred, where possible.	「病因（aetiology / etiology）」とも呼ばれる。可能であれば、外部用語集によりコード化することが望ましい。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0079	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Variant	亜型	要確認: 「亜型」を採用（他候補: 病型、バリアント、サブタイプ）。description では variant＝亜型、subtype＝サブタイプ
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0079	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	Specific variant or subtype of the Diagnosis, if relevant.	該当する場合、診断の特定の亜型またはサブタイプ。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0079	comment	EVALUATION > data/ITEM_TREE > items/ELEMENT	For example: 'acute motor axonal neuropathy' as a variant of Guillain-Barre Syndrome. Coding of the name of the variant with a terminology is preferred, where possible.	例：ギラン・バレー症候群の亜型としての「急性運動性軸索型ニューロパチー」。可能であれば、亜型の名称は用語集によりコード化することが望ましい。	
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0080	text	EVALUATION > data/ITEM_TREE > items/ELEMENT	Impact	影響	要確認: 「影響」を採用（他候補: インパクト）
openEHR-EHR-EVALUATION.problem_diagnosis.v1	term	at0080	description	EVALUATION > data/ITEM_TREE > items/ELEMENT	Overall assessment of the impact of a health problem for the specific patient.	特定の患者にとっての、健康上の問題の影響の全体的な評価。	
